date/time,settlement id,type,order id,sku,description,quantity,marketplace,fulfillment,order city,order state,order postal,product sales,shipping credits,gift wrap credits,promotional rebates,sales tax collected,selling fees,fba fees,other transaction fees,other,total
"Feb 5, 2017 1:45:20 PM PST",6283320351,Order,106-8613279-7115433,LTDKSIRIUS-BLK,"GMDdecals ""We've All Got Light and Dark"" Inspirational Wizard Potter Sirius Black Quote -Vinyl Wall Decal Decor- [GLOSSY BLACK]- 24"" x 15""",1,amazon.com,Amazon,GRAYSLAKE,IL,60030-1334,18.99,0.59,0,-0.59,0,-2.85,-3.02,0,0,13.12
"Feb 5, 2017 5:49:09 PM PST",6283320351,Order,110-1239012-9129032,SN-GEHS-ZWSC,Kids Bedtime Quote Prayer Vinyl Wall Decal Nursery Kids Bedroom Scripture Christian Home Décor Birthday Gift,1,amazon.com,Amazon,GIBSONTON,FL,33534-3018,16.99,3.99,0,-3.99,1.19,-2.55,-2.56,-0.03,0,13.04
"Feb 5, 2017 10:43:13 PM PST",6283320351,Order,108-3590390-7083452,LTDKSIRIUS-BLK,"GMDdecals ""We've All Got Light and Dark"" Inspirational Wizard Potter Sirius Black Quote -Vinyl Wall Decal Decor- [GLOSSY BLACK]- 24"" x 15""",1,amazon.com,Amazon,JACKSONVILLE,FL,32219-7619,18.99,0,0,0,1.33,-2.85,-3.02,-0.04,0,14.41
"Feb 5, 2017 11:16:16 PM PST",6283320351,Order,109-0881062-6112229,LTDKSIRIUS-BLK,"GMDdecals ""We've All Got Light and Dark"" Inspirational Wizard Potter Sirius Black Quote -Vinyl Wall Decal Decor- [GLOSSY BLACK]- 24"" x 15""",1,amazon.com,Amazon,Acton,MA,1720,18.99,0,0,0,0,-2.85,-3.02,0,0,13.12
"Feb 5, 2017 11:37:20 PM PST",6283320351,Order,108-4444623-6387403,S2-9NQ0-Q960,I Am A Champion Motivational Vinyl Wall Decal Inspiring Girly Home Décor Welcome Housewarming Wedding Anniversary Birthday Gift,1,amazon.com,Amazon,Annapolis,MD,21409,14.99,0,0,0,0,-2.25,-3.02,0,0,9.72
"Feb 6, 2017 2:19:35 AM PST",6283320351,Order,105-1670717-1093028,DMBLDR-NVY,"GMDdecals DMBLDR-NVY Wall Decor Stickers, ""It's Our Choices That Show Who We Really Are"", Glossy Navy",1,amazon.com,Amazon,TYLER,TX,75703-4654,16.99,0,0,0,0,-2.55,-3.02,0,0,11.42
"Feb 6, 2017 2:23:54 AM PST",6283320351,Order,116-9733856-4525050,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Amazon,Middletown,MD,21769,10.99,0,0,0,0,-1.65,-3.02,0,0,6.32
"Feb 6, 2017 2:25:59 AM PST",6283320351,Order,113-6640806-8541851,BQ-X7JH-BJSL,Movie Quote Set LARGE Assorted Sayings Vinyl Stairs or Wall Decal [BLACK] Film Cinema Classic Famous Inspiring Home Décor Welcome Housewarming Wedding,1,amazon.com,Amazon,SPRING HILL,TN,37174-1410,24.99,0,0,0,0,-3.75,-3.02,0,0,18.22
"Feb 6, 2017 10:26:28 AM PST",6283320351,Order,115-5679032-1064231,SRNTYWIDE-BLK,Serenity Prayer Wide Bible Scripture Quote Vinyl Wall Decal [Black] Bible Scripture Home Décor Welcome Housewarming Wedding Anniversary Birthday Gift,1,amazon.com,Amazon,BYRAM,MS,39272-3501,16.99,6.5,0,0,0,-2.55,-9.52,0,0,11.42
"Feb 6, 2017 11:01:39 AM PST",6283320351,Order,109-8700817-3241020,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Amazon,STATEN ISLAND,NY,10312-2754,10.99,0,0,-1.1,0,-1.48,-2.02,0,0,6.39
"Feb 6, 2017 11:01:39 AM PST",6283320351,Order,109-8700817-3241020,LTDKSIRIUS-BLK,"GMDdecals ""We've All Got Light and Dark"" Inspirational Wizard Potter Sirius Black Quote -Vinyl Wall Decal Decor- [GLOSSY BLACK]- 24"" x 15""",1,amazon.com,Amazon,STATEN ISLAND,NY,10312-2754,18.99,0,0,-1.9,0,-2.56,-3.02,0,0,11.51
"Feb 6, 2017 12:53:58 PM PST",6283320351,Order,108-8735310-4873000,BOWBROSGLD-03,Bows Before Brows Onesie Black with Gold Glitter Infant One-piece Bodysuit Sparkly (Newborn),1,amazon.com,Seller,ANTIOCH,TN,37013-4592,16.99,4.49,0,0,0,-3.22,0,0,0,18.26
"Feb 6, 2017 1:14:18 PM PST",6283320351,Order,105-1696885-7563466,96-3YGZ-59C7,"GMDdecals Harry Potter Ministry of Magic Bathroom Toilet Vinyl Wall Decor Decals [GLOSSY BLACK/GOLD]- 10"" x 11""-Adhesive High Glossy Vinyl [3mil]Made",1,amazon.com,Amazon,PEMBROKE PINES,FL,33027-3519,12.99,0,0,0,0.91,-1.95,-2.56,-0.03,0,9.36
"Feb 6, 2017 1:16:50 PM PST",6283320351,Order,113-5924847-0349826,QL-C161-KJLL,"GMDdecals® Fancy ""Best People Are Bonkers"" Alice In Wonderland Vinyl Wall Quote Decor Decals [GLOSSY SILVER/PURPLE]- 28 inches x 10 inches -Adhesive H",1,amazon.com,Amazon,TAMPA,FL,33619-0823,16.99,0,0,0,1.19,-2.55,-3.02,-0.03,0,12.58
"Feb 6, 2017 1:21:16 PM PST",6283320351,Order,104-7024461-3437852,PI-6U0R-KV33,GMDdecals Love and Coffee Inspired Quote Décor Wall Decal [BLACK]- 12 Inches x 24 Inches - Adhesive High Glossy Vinyl [3mil]Made In USA (Suggested: Ho,1,amazon.com,Amazon,Springfield,ma,1109,16.99,6.6,0,0,0,-2.55,-9.62,0,0,11.42
"Feb 6, 2017 3:53:17 PM PST",6283320351,Adjustment,,,Balance Adjustment,,,,,,,0,0,0,0,0,0,0,0,6.66,6.66
"Feb 6, 2017 4:54:31 PM PST",6283320351,Refund,102-1469509-5803411,Q3-VFIZ-UBPY,Alice Story Book Quote Set Vinyl Stairs or Wall Decal [Black] Cheshire Cat Qu...,1,amazon.com,Amazon,PLACITAS,NM,87043-8760,-24.99,-8.99,0,0,0,3,8.99,0,0,-21.99
"Feb 6, 2017 5:19:04 PM PST",6283320351,Order,109-5625190-8697027,LTDKSIRIUS-BLK,"GMDdecals ""We've All Got Light and Dark"" Inspirational Wizard Potter Sirius Black Quote -Vinyl Wall Decal Decor- [GLOSSY BLACK]- 24"" x 15""",1,amazon.com,Amazon,WILLARD,OH,44890-9283,18.99,0,0,0,0,-2.85,-3.02,0,0,13.12
